Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,aspects
409696,409697,Ciudad_Condal,5,Positive,review_296370927,One of my favorite Barcelona meals,This was one of our first meals in Barcelona and we compared all of our other meals to it.  Truly delicious.  The tapas portions were actually pretty large; we ordered between 7 and 8 different dishes and it easily and overly fed three of us.,This was one of our first meals in Barcelona and we compared all of our other meals to it.  Truly delicious.  The tapas portions were actually pretty large; we ordered between 7 and 8 different dishes and it easily and overly fed three of us.,"August 6, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1059712-Reviews-or2590-Ciudad_Condal-Barcelona_Catalonia.html,UID_223816,"{'food': 'positive', 'portion size': 'positive'}"
377717,377718,Burritaco,2,Negative,review_565996248,Let down,"We entered this place with optimistic expectations for a quick meal, as both my partner and I love Mexican food.Unfortunately, the tacos were half cold and the food bland. Not bad per se, but not enough to visit again. The decor is tired, as...","We entered this place with optimistic expectations for a quick meal, as both my partner and I love Mexican food. Unfortunately, the tacos were half cold and the food bland. Not bad per se, but not enough to visit again. The decor is tired, as if they left things from a previous owner on. Finally, service was just average - attendant was helpful but a smile would have gone a long way.","March 12, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d12851244-Reviews-Burritaco-Barcelona_Catalonia.html,UID_51887,"{'meal speed': 'neutral', 'mexican food': 'neutral', 'tacos': 'negative', 'food': 'negative', 'decor': 'negative', 'service': 'neutral'}"
410746,410747,Ciudad_Condal,3,Negative,review_361253525,Good but overrated,"This place was recommended to us by a tour guide.  The restaurant was very loud and crowded, and the staff seemed to rush around at a frenetic pace.  Despite their rushing about, our service was very slow.  The food was good, but even though we...","This place was recommended to us by a tour guide. The restaurant was very loud and crowded, and the staff seemed to rush around at a frenetic pace. Despite their rushing about, our service was very slow. The food was good, but even though we were staying nearby, we decided not to return.","April 3, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1059712-Reviews-or2100-Ciudad_Condal-Barcelona_Catalonia.html,UID_51174,"{'recommendation': 'neutral', 'atmosphere': 'negative', 'service': 'negative', 'food': 'positive', 'return': 'negative'}"
162139,162140,El_Tall_Iberic,5,Positive,review_692031715,Extraordinary local experience,"Very good restaurant with typical local dishes. The dinner is presented, prepared and served by the owner himself. Even though he was very busy, everything was done to perfection. Furthermore, he was very aware of every customer and every detail. Highly recommendable!","Very good restaurant with typical local dishes. The dinner is presented, prepared and served by the owner himself. Even though he was very busy, everything was done to perfection. Furthermore, he was very aware of every customer and every detail. Highly recommendable!","July 23, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7908671-Reviews-El_Tall_Iberic-Barcelona_Catalonia.html,UID_117353,"{'restaurant': 'positive', 'local dishes': 'positive', 'presentation': 'positive', 'preparation': 'positive', 'service': 'positive', 'attention to detail': 'positive'}"
63916,63917,Patagonia_Beef_Wine,3,Negative,review_340464806,The food is ok,"No more than that. I ate better steaks, better salad and better chips... but its fresh, tasty and the service is good.","No more than that. I ate better steaks, better salad and better chips... but its fresh, tasty and the service is good.","January 16, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1045629-Reviews-or610-Patagonia_Beef_Wine-Barcelona_Catalonia.html,UID_53566,"{'steak': 'neutral', 'salad': 'neutral', 'chips': 'neutral', 'food freshness': 'positive', 'taste': 'positive', 'service': 'positive'}"
51652,51653,Blavis,5,Positive,review_417293382,An absolute must do in Barcelona.,"Wow. This unassuming restaurant in the Gracia area offered up the best meal we had on our trip to Spain, and we had some good ones. The restaurant itself is small, intimate and charming and the hosts are delightful, so welcoming and genuinely warm. These...","Wow. This unassuming restaurant in the Gracia area offered up the best meal we had on our trip to Spain, and we had some good ones. The restaurant itself is small, intimate and charming and the hosts are delightful, so welcoming and genuinely warm. These guys are living their dream, it's obvious food is their passion, and they do it so very well. Dish after dish that arrived on our table was just sensational. The tastes, flavors, texture of every dish, every one, was delicious, perfectly prepared with quality ingredients and cooked by gastronomic artistes. We loved every minute we were there, we had a fabulous evening. It's a perfect, intimate, wonderful restaurant, and proof positive that if you are passionate about good food, it shows in your cooking - and it was very reasonably priced too. If you are in Barcelona, dine at Blavis, you won't regret it. Book in advance, it only seats about 16 at a time!","September 11, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3353672-Reviews-or220-Blavis-Barcelona_Catalonia.html,UID_44333,"{'location': 'positive', 'meal': 'positive', 'atmosphere': 'positive', 'service': 'positive', 'food': 'positive', 'dish': 'positive', 'taste': 'positive', 'ingredients': 'positive', 'price': 'positive', 'booking': 'neutral'}"
205396,205397,La_Fianna,3,Negative,review_19749718,"Nice posture, average food","Tha nice thing about this place is that you seat on (how to say that??) ""elevated structures"" with pillows, materass and you basically eat while lying down on them... Food however can be better (and more...) great also as a cocktail bar","Tha nice thing about this place is that you seat on (how to say that??) ""elevated structures"" with pillows, materass and you basically eat while lying down on them... Food however can be better (and more...) great also as a cocktail bar","September 4, 2008",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d790369-Reviews-or110-La_Fianna-Barcelona_Catalonia.html,UID_140187,"{'seating arrangement': 'positive', 'food': 'negative', 'quantity': 'negative', 'cocktail bar': 'positive'}"
124769,124770,Restaurante_Sesamo,3,Negative,review_170759716,"Great food and atmosphere, but a little snobby","We really enjoyed our meal at Sesamo. It was delicious and lovingly prepared, and nice to receive the dishes from the owner and chef, who was very courteous and also took time to explain each dish on the menu to us. However, the one waiter...","We really enjoyed our meal at Sesamo. It was delicious and lovingly prepared, and nice to receive the dishes from the owner and chef, who was very courteous and also took time to explain each dish on the menu to us. However, the one waiter working the evening we were there seemed to take a disliking to us from the moment we walked in. We did not have a reservation, and this seemed to annoy said waiter, who meticulously checked the reservations book (there were 3, all already seated) and then had a wander around for 2 or 3 minutes before reluctantly seating us. He didn't offer to get us drinks, and when I asked him, he said ""one minute"" and walked off and didn't come back. I can only assume he thought we were not big spenders and did not want to give us his attention (there was another big table with whom he was completely enamoured). Luckily, the owner/chef more than made up for the waiter's inadequacy, taking our drinks order, chatting to us and bringing our dishes over. The food itself was great - beautifully presented and delicious veggie tapas. There was a lot of oil and cheese and it certainly was filling! All in all it was a great experience, and we ate until we were bursting (and had wine) for 20 euros each. I don't feel that we could have spent much more as we were totally full, but perhaps the waiter would have liked us to have some cocktails, or the tasting menu at 25€ each. Sorry to have rambled on about the waiter, and don't let it stop you from going here, but I wanted to give an honest review!","August 4, 2013",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d997328-Reviews-or470-Restaurante_Sesamo-Barcelona_Catalonia.html,UID_95065,"{'meal': 'positive', 'food': 'positive', 'service': 'negative', 'wait time': 'negative', 'owner and chef': 'positive', 'price': 'positive', 'atmosphere': 'positive'}"
155785,155786,Tapa_Tapa_C_C_Glories,5,Positive,review_758636465,Tapa,It was wonderful and very good! The waitress was very nice and dedicated! Thank u Mar! We’ll be back for sure !!,It was wonderful and very good! The waitress was very nice and dedicated! Thank u Mar! We’ll be back for sure !!,"July 1, 2020",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d14022072-Reviews-Tapa_Tapa_C_C_Glories-Barcelona_Catalonia.html,UID_113491,"{'overall experience': 'positive', 'service': 'positive'}"
409600,409601,Guell_Tapas,5,Positive,review_374654019,Good food amazing people,We met Adrian on la rambla whilst looking for somewhere to eat. He recommended guell tapas for real Spanish food freshly cooked. So we tried it out seafood paella delicious! It was my son ash 21 birthday and his sweet arrived with 2 candles and...,We met Adrian on la rambla whilst looking for somewhere to eat. He recommended guell tapas for real Spanish food freshly cooked. So we tried it out seafood paella delicious! It was my son ash 21 birthday and his sweet arrived with 2 candles and staff sang happy birthday nice touch guys,"May 19, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3601243-Reviews-or550-Guell_Tapas-Barcelona_Catalonia.html,UID_77311,"{'staff': 'positive', 'food': 'positive', 'seafood paella': 'positive', 'atmosphere': 'positive'}"
359934,359935,Bar_Siroco,3,Negative,review_309469691,Great sangria!,"The place looks shabby and uninviting. It was raining, so we ended up here and had a jug of sangria. It was great!","The place looks shabby and uninviting. It was raining, so we ended up here and had a jug of sangria. It was great!","September 12, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7802936-Reviews-Bar_Siroco-Barcelona_Catalonia.html,UID_130907,"{'atmosphere': 'negative', 'sangria': 'positive'}"
